"","iid","gender","match","samerace","race","goal","dec","attr","intel","prob","agediff"
"6743",447,1,0,0,4,1,0,5,6,5,3
"6744",447,1,0,0,4,1,0,4,6,3,3
"6745",448,1,0,0,2,1,1,8,8,7,0
"6746",448,1,1,0,2,1,1,5,8,3,5
"6747",448,1,0,1,2,1,0,4,7,7,6
"6748",448,1,0,0,2,1,0,3,5,5,8
"6749",448,1,0,1,2,1,1,7,7,5,5
"6750",448,1,1,0,2,1,1,5,8,6,0
"6751",448,1,1,1,2,1,1,8,7,8,1
"6752",448,1,1,1,2,1,1,5,5,4,1
"6753",448,1,0,1,2,1,1,6,NA,4,1
"6754",448,1,1,1,2,1,1,8,7,7,7
"6755",449,1,0,0,6,1,1,10,8,1,1
"6756",449,1,0,0,6,1,0,4,6,5,4
"6757",449,1,0,0,6,1,0,7,9,8,5
"6758",449,1,0,1,6,1,1,4,8,8,7
"6759",449,1,0,0,6,1,1,9,7,6,4
"6760",449,1,1,0,6,1,1,10,10,10,1
"6761",449,1,1,0,6,1,1,10,10,10,0
"6762",449,1,0,0,6,1,0,5,9,6,0
"6763",449,1,0,0,6,1,1,7,8,8,0
"6764",449,1,0,0,6,1,1,7,7,8,6
"6765",450,1,0,0,2,2,1,7,7,7,3
"6766",450,1,0,0,2,2,0,7,6,3,2
"6767",450,1,1,1,2,2,1,6,9,5,3
"6768",450,1,0,0,2,2,0,8,10,6,5
"6769",450,1,0,1,2,2,1,9,8,3,2
"6770",450,1,0,0,2,2,0,6,8,3,3
"6771",450,1,0,1,2,2,0,6,9,5,2
"6772",450,1,0,1,2,2,0,6,7,5,2
"6773",450,1,1,1,2,2,1,6,7,6,2
"6774",450,1,0,1,2,2,1,8,7,6,4
"6775",451,1,0,1,4,2,1,6,5,5,8
"6776",451,1,0,1,4,2,1,6,5,4,3
"6777",451,1,0,0,4,2,1,7,6,3,2
"6778",451,1,0,0,4,2,1,6,5,4,0
"6779",451,1,0,0,4,2,1,5,5,3,3
"6780",451,1,0,0,4,2,0,5,3,3,8
"6781",451,1,0,0,4,2,0,5,5,2,7
"6782",451,1,0,0,4,2,1,5,4,3,7
"6783",451,1,0,0,4,2,1,6,5,4,7
"6784",451,1,0,0,4,2,1,6,5,4,1
"6785",452,1,0,1,4,1,1,6,7,8,7
"6786",452,1,0,1,4,1,1,8,7,7,2
"6787",452,1,1,0,4,1,1,7,7,6,1
"6788",452,1,0,0,4,1,0,3,6,5,1
"6789",452,1,0,0,4,1,1,7,7,7,2
"6790",452,1,0,0,4,1,0,3,6,3,7
"6791",452,1,0,0,4,1,1,7,8,7,6
"6792",452,1,0,0,4,1,0,5,5,5,6
"6793",452,1,0,0,4,1,1,6,5,5,6
"6794",452,1,0,0,4,1,1,8,7,6,0
"6795",453,1,0,1,4,2,0,5,5,5,5
"6796",453,1,0,1,4,2,1,6,5,6,0
"6797",453,1,1,0,4,2,1,5,5,5,1
"6798",453,1,0,0,4,2,1,6,5,5,3
"6799",453,1,0,0,4,2,1,6,5,4,0
"6800",453,1,0,0,4,2,0,4,4,3,5
"6801",453,1,0,0,4,2,0,5,6,4,4
"6802",453,1,0,0,4,2,0,5,6,4,4
"6803",453,1,0,0,4,2,1,6,6,4,4
"6804",453,1,0,0,4,2,1,5,5,4,2
"6805",454,0,0,1,2,2,1,9,9,7,6
"6806",454,0,0,0,2,2,0,7,7,5,0
"6807",454,0,0,0,2,2,0,7,8,5,6
"6808",454,0,0,0,2,2,0,7,9,7,4
"6809",454,0,0,0,2,2,1,8,9,7,6
"6810",454,0,0,1,2,2,0,7,7,5,4
"6811",455,0,0,0,4,1,1,7,8,6,9
"6812",455,0,0,0,4,1,0,5,7,5,3
"6813",455,0,0,1,4,1,0,4,7,4,9
"6814",455,0,0,1,4,1,1,5,8,5,1
"6815",455,0,0,1,4,1,1,7,8,7,9
"6816",455,0,0,0,4,1,0,5,8,3,1
"6817",456,0,1,0,4,2,1,8,7,5,4
"6818",456,0,0,0,4,2,0,4,6,5,2
"6819",456,0,0,1,4,2,0,4,6,5,4
"6820",456,0,0,1,4,2,0,6,8,5,6
"6821",456,0,0,1,4,2,0,6,7,5,4
"6822",456,0,0,0,4,2,0,4,5,4,6
"6823",457,0,0,0,4,6,1,8,8,1,22
"6824",457,0,0,0,4,6,0,5,7,1,28
"6825",457,0,0,1,4,6,0,4,9,1,22
"6826",457,0,0,1,4,6,1,6,8,1,32
"6827",457,0,0,1,4,6,1,8,8,1,22
"6828",457,0,0,0,4,6,1,7,5,1,32
"6829",458,0,0,0,4,1,1,5,8,5,4
"6830",458,0,0,0,4,1,1,5,10,7,2
"6831",458,0,1,1,4,1,1,4,6,8,4
"6832",458,0,0,1,4,1,1,6,9,8,6
"6833",458,0,1,1,4,1,1,8,9,10,4
"6834",458,0,0,0,4,1,0,5,3,3,6
"6835",459,0,0,0,4,1,0,5,8,2,7
"6836",459,0,0,0,4,1,0,1,5,1,1
"6837",459,0,0,1,4,1,0,2,5,1,7
"6838",459,0,0,1,4,1,0,5,8,1,3
"6839",459,0,0,1,4,1,0,5,8,1,7
"6840",459,0,0,0,4,1,0,3,5,1,3
"6841",460,1,0,1,2,1,0,5,8,10,6
"6842",460,1,0,0,2,1,0,8,10,10,9
"6843",460,1,1,0,2,1,1,9,8,7,4
"6844",460,1,0,0,2,1,0,8,8,6,22
"6845",460,1,0,0,2,1,0,7,9,4,4
"6846",460,1,0,0,2,1,0,8,8,5,7
"6847",461,1,0,0,6,1,1,6,6,6,0
"6848",461,1,0,0,6,1,0,5,7,6,3
"6849",461,1,0,0,6,1,1,7,6,7,2
"6850",461,1,0,0,6,1,0,6,6,6,28
"6851",461,1,0,0,6,1,0,6,6,6,2
"6852",461,1,0,0,6,1,1,7,6,7,1
"6853",462,1,0,0,4,4,1,6,7,5,6
"6854",462,1,0,1,4,4,0,6,7,5,9
"6855",462,1,0,1,4,4,1,8,8,4,4
"6856",462,1,0,1,4,4,1,6,6,6,22
"6857",462,1,1,1,4,4,1,8,7,4,4
"6858",462,1,0,1,4,4,1,8,7,4,7
"6859",463,1,0,0,4,2,0,4,4,NA,4
"6860",463,1,0,1,4,2,0,4,6,NA,1
"6861",463,1,0,1,4,2,1,5,6,3,6
"6862",463,1,0,1,4,2,0,4,5,NA,32
"6863",463,1,0,1,4,2,0,6,7,NA,6
"6864",463,1,0,1,4,2,0,5,7,NA,3
"6865",464,1,0,0,4,1,0,8,8,7,6
"6866",464,1,0,1,4,1,0,6,8,5,9
"6867",464,1,0,1,4,1,1,8,6,5,4
"6868",464,1,0,1,4,1,0,5,9,1,22
"6869",464,1,1,1,4,1,1,5,7,5,4
"6870",464,1,0,1,4,1,1,7,7,5,7
"6871",465,1,0,1,2,6,1,6,NA,5,4
"6872",465,1,0,0,2,6,1,4,NA,7,1
"6873",465,1,0,0,2,6,1,8,NA,4,6
"6874",465,1,0,0,2,6,0,5,NA,6,32
"6875",465,1,0,0,2,6,0,5,NA,3,6
"6876",465,1,0,0,2,6,1,8,NA,3,3
"6877",466,0,0,1,2,6,0,5,5.5,5,1
"6878",466,0,0,1,2,6,0,2,4,3,6
"6879",466,0,0,1,2,6,0,2,2,2,4
"6880",466,0,0,0,2,6,0,2,7,2,7
"6881",466,0,0,0,2,6,0,0,0,0,5
"6882",466,0,0,0,2,6,0,3,NA,5,8
"6883",466,0,0,0,2,6,0,1,5,1,0
"6884",466,0,0,0,2,6,0,2,7,5,5
"6885",466,0,0,1,2,6,0,5,6,4,4
"6886",466,0,0,1,2,6,0,0,6,5,5
"6887",466,0,0,0,2,6,0,5,5,2,5
"6888",466,0,0,0,2,6,0,7,8,5,6
"6889",466,0,0,0,2,6,0,6,8,NA,4
"6890",466,0,0,1,2,6,0,4,7,6,6
"6891",466,0,0,0,2,6,0,5,3,7,8
"6892",467,0,1,1,2,6,1,8,10,4,1
"6893",467,0,1,1,2,6,1,8,10,4,6
"6894",467,0,0,1,2,6,0,8,9,5,4
"6895",467,0,0,0,2,6,0,6,8,3,7
"6896",467,0,0,0,2,6,0,7,10,5,5
"6897",467,0,0,0,2,6,1,7,10,4,8
"6898",467,0,0,0,2,6,1,6,10,4,0
"6899",467,0,0,0,2,6,0,6,8,4,5
"6900",467,0,1,1,2,6,1,9,9,5,4
"6901",467,0,1,1,2,6,1,8,10,5,5
"6902",467,0,1,0,2,6,1,9,10,5,5
"6903",467,0,1,0,2,6,1,8,10,5,6
"6904",467,0,0,0,2,6,1,9,8,5,4
"6905",467,0,0,1,2,6,1,8,10,5,6
"6906",467,0,1,0,2,6,1,7,9,5,8
"6907",468,0,0,0,6,1,0,5,6,2,2
"6908",468,0,1,0,6,1,1,5,8,8,5
"6909",468,0,0,0,6,1,1,6,6,5,3
"6910",468,0,0,0,6,1,0,5,8,5,6
"6911",468,0,0,0,6,1,0,5,7,7,4
"6912",468,0,0,0,6,1,0,6,8,5,7
"6913",468,0,0,0,6,1,0,4,7,5,1
"6914",468,0,0,0,6,1,0,4,8,7,4
"6915",468,0,0,0,6,1,0,8,7,7,3
"6916",468,0,0,0,6,1,0,3,8,7,4
"6917",468,0,0,0,6,1,0,8,7,5,4
"6918",468,0,1,1,6,1,1,9,8,6,5
"6919",468,0,0,0,6,1,1,8,7,6,5
"6920",468,0,1,0,6,1,1,5,7,6,5
"6921",468,0,0,1,6,1,0,4,7,6,7
"6922",469,0,0,0,4,2,0,8,7,4,2
"6923",469,0,0,0,4,2,0,2,6,3,5
"6924",469,0,0,0,4,2,0,8,6,7,3
"6925",469,0,0,1,4,2,0,4,6,5,6
"6926",469,0,1,0,4,2,1,6,8,7,4
"6927",469,0,0,0,4,2,0,7,7,6,7
"6928",469,0,0,1,4,2,0,3,8,6,1
"6929",469,0,0,1,4,2,1,4,6,7,4
"6930",469,0,1,0,4,2,1,7,5,9,3
"6931",469,0,0,0,4,2,0,3,6,5,4
"6932",469,0,1,0,4,2,1,8,8,5,4
"6933",469,0,1,0,4,2,1,9,8,8,5
"6934",469,0,1,1,4,2,1,9,7,8,5
"6935",469,0,0,0,4,2,0,4,8,6,5
"6936",469,0,0,0,4,2,0,4,8,2,7
"6937",470,0,0,0,4,1,0,3,5,3,6
"6938",470,0,1,0,4,1,1,2,9,6,1
"6939",470,0,0,0,4,1,0,4,5,4,1
"6940",470,0,0,1,4,1,0,3,8,4,2
"6941",470,0,0,0,4,1,0,3,5,4,0
"6942",470,0,0,0,4,1,1,2,9,7,3
"6943",470,0,0,1,4,1,0,2,7,3,5
"6944",470,0,1,1,4,1,1,5,5,7,0
"6945",470,0,1,0,4,1,1,7,5,5,1
"6946",470,0,0,0,4,1,0,2,6,2,0
"6947",470,0,1,0,4,1,1,7,8,5,0
"6948",470,0,0,0,4,1,0,3,4,4,1
"6949",470,0,0,1,4,1,0,3,2,3,9
"6950",470,0,0,0,4,1,0,3,4,3,1
"6951",470,0,1,0,4,1,1,4,6,5,3
"6952",471,0,0,0,4,2,0,4,4,2,7
"6953",471,0,0,0,4,2,0,5,7,3,0
"6954",471,0,0,0,4,2,0,5,5,4,2
"6955",471,0,0,1,4,2,0,3,6,2,1
"6956",471,0,0,0,4,2,0,4,4,2,1
"6957",471,0,0,0,4,2,0,6,5,2,2
"6958",471,0,0,1,4,2,0,4,8,3,6
"6959",471,0,0,1,4,2,0,4,4,1,1
"6960",471,0,1,0,4,2,1,7,7,7,2
"6961",471,0,0,0,4,2,0,4,6,2,1
"6962",471,0,0,0,4,2,1,8,7,6,1
"6963",471,0,0,0,4,2,0,6,7,2,0
"6964",471,0,0,1,4,2,0,6,6,5,10
"6965",471,0,0,0,4,2,0,6,8,4,0
"6966",471,0,0,0,4,2,0,5,5,1,2
"6967",472,0,0,0,3,2,1,8,7,8,2
"6968",472,0,1,0,3,2,1,5,7,10,5
"6969",472,0,0,0,3,2,0,3,6,9,3
"6970",472,0,0,0,3,2,0,2,10,10,6
"6971",472,0,0,0,3,2,0,2,5,5,4
"6972",472,0,0,1,3,2,0,3,6,10,7
"6973",472,0,0,0,3,2,0,1,7,6,1
"6974",472,0,0,0,3,2,0,2,3,8,4
"6975",472,0,0,0,3,2,0,7,5,7,3
"6976",472,0,0,0,3,2,0,2,4,8,4
"6977",472,0,0,1,3,2,1,5,9,8,4
"6978",472,0,1,0,3,2,1,10,10,10,5
"6979",472,0,0,0,3,2,1,6,8,7,5
"6980",472,0,0,0,3,2,1,7,8,6,5
"6981",472,0,0,0,3,2,0,3,6,9,7
"6982",473,0,0,0,4,2,0,10,8,5,11
"6983",473,0,0,0,4,2,1,10,8,8,4
"6984",473,0,0,0,4,2,0,10,8,5,6
"6985",473,0,1,1,4,2,1,8,10,7,3
"6986",473,0,0,0,4,2,0,8,9,5,5
"6987",473,0,0,0,4,2,1,8,9,6,2
"6988",473,0,0,1,4,2,0,8,10,5,10
"6989",473,0,0,1,4,2,1,8,8,7,5
"6990",473,0,0,0,4,2,1,9,9,7,6
"6991",473,0,0,0,4,2,1,8,10,6,5
"6992",473,0,0,0,4,2,1,9,9,7,5
"6993",473,0,0,0,4,2,1,8,10,7,4
"6994",473,0,0,1,4,2,1,7,8,7,14
"6995",473,0,0,0,4,2,1,10,10,8,4
"6996",473,0,0,0,4,2,1,8,10,6,2
"6997",474,0,0,0,1,1,0,8,8,8,7
"6998",474,0,0,0,1,1,0,7,8,7,0
"6999",474,0,0,0,1,1,1,9,9,8,2
"7000",474,0,0,0,1,1,0,4,9,5,1
"7001",474,0,0,1,1,1,0,4,8,10,1
"7002",474,0,1,0,1,1,1,7,9,8,2
"7003",474,0,0,0,1,1,0,4,9,5,6
"7004",474,0,0,0,1,1,0,5,9,10,1
"7005",474,0,1,0,1,1,1,10,9,10,2
"7006",474,0,0,0,1,1,0,4,9,5,1
"7007",474,0,0,0,1,1,1,9,8,NA,1
"7008",474,0,1,0,1,1,1,8,7,10,0
"7009",474,0,0,0,1,1,0,9,8,10,10
"7010",474,0,1,0,1,1,1,9,9,9,0
"7011",474,0,0,0,1,1,0,9,8,9,2
"7012",475,0,0,0,3,1,0,6,7,7,4
"7013",475,0,0,0,3,1,1,4,7,7,3
"7014",475,0,0,0,3,1,1,6,8,5,1
"7015",475,0,0,0,3,1,0,4,7,5,4
"7016",475,0,0,0,3,1,0,4,4,3,2
"7017",475,0,0,1,3,1,1,5,7,5,5
"7018",475,0,0,0,3,1,0,3,7,5,3
"7019",475,0,0,0,3,1,0,4,6,6,2
"7020",475,0,1,0,3,1,1,7,6,5,1
"7021",475,0,0,0,3,1,0,3,4,4,2
"7022",475,0,0,1,3,1,1,8,7,5,2
"7023",475,0,1,0,3,1,1,6,5,5,3
"7024",475,0,0,0,3,1,1,8,7,5,7
"7025",475,0,0,0,3,1,0,4,4,4,3
"7026",475,0,0,0,3,1,0,4,4,5,5
"7027",476,0,0,1,2,5,0,7,5,2,2
"7028",476,0,0,1,2,5,0,6,7,4,5
"7029",476,0,0,1,2,5,0,4,4,5,3
"7030",476,0,1,0,2,5,1,4,9,7,6
"7031",476,0,1,0,2,5,1,7,8,6,4
"7032",476,0,0,0,2,5,1,8,8,6,7
"7033",476,0,0,0,2,5,0,4,9,3,1
"7034",476,0,0,0,2,5,0,6,6,3,4
"7035",476,0,0,1,2,5,1,7,6,5,3
"7036",476,0,0,1,2,5,0,NA,8,4,4
"7037",476,0,0,0,2,5,0,9,7,5,4
"7038",476,0,0,0,2,5,1,8,7,5,5
"7039",476,0,0,0,2,5,0,NA,NA,NA,5
"7040",476,0,0,1,2,5,0,5,6,3,5
"7041",476,0,0,0,2,5,0,4,5,3,7
"7042",477,0,0,0,3,1,0,6,6,4,4
"7043",477,0,0,0,3,1,1,6,7,6,3
"7044",477,0,0,0,3,1,1,7,7,6,1
"7045",477,0,0,0,3,1,0,6,8,5,4
"7046",477,0,0,0,3,1,0,5,6,4,2
"7047",477,0,0,1,3,1,0,6,8,5,5
"7048",477,0,0,0,3,1,0,6,8,5,3
"7049",477,0,0,0,3,1,0,6,8,5,2
"7050",477,0,0,0,3,1,1,7,8,6,1
"7051",477,0,0,0,3,1,0,6,8,6,2
"7052",477,0,0,1,3,1,1,9,8,5,2
"7053",477,0,0,0,3,1,1,8,8,6,3
"7054",477,0,0,0,3,1,1,8,6,5,7
"7055",477,0,0,0,3,1,1,7,7,5,3
"7056",477,0,0,0,3,1,0,6,8,5,5
"7057",478,0,0,1,2,1,0,7,8,NA,3
"7058",478,0,0,1,2,1,0,7,6,NA,4
"7059",478,0,0,1,2,1,0,8,7,NA,2
"7060",478,0,0,0,2,1,0,7,9,NA,5
"7061",478,0,0,0,2,1,0,6,5,NA,3
"7062",478,0,0,0,2,1,0,8,8,NA,6
"7063",478,0,0,0,2,1,0,5,5,NA,2
"7064",478,0,0,0,2,1,0,7,5,NA,3
"7065",478,0,1,1,2,1,1,8,7,NA,2
"7066",478,0,0,1,2,1,0,NA,NA,NA,3
"7067",478,0,1,0,2,1,1,9,9,NA,3
"7068",478,0,0,0,2,1,0,9,9,NA,4
"7069",478,0,0,0,2,1,0,9,9,NA,6
"7070",478,0,0,1,2,1,0,5,9,NA,4
"7071",478,0,0,0,2,1,0,5,5,NA,6
"7072",479,0,0,1,2,1,0,6,6,8,4
"7073",479,0,0,1,2,1,1,5,8,9,3
"7074",479,0,0,1,2,1,0,3,7,6,1
"7075",479,0,0,0,2,1,0,2,8,8,4
"7076",479,0,0,0,2,1,0,1,4,7,2
"7077",479,0,0,0,2,1,0,3,9,8,5
"7078",479,0,0,0,2,1,0,2,8,5,3
"7079",479,0,0,0,2,1,0,4,8,8,2
"7080",479,0,0,1,2,1,0,5,8,8,1
"7081",479,0,0,1,2,1,0,2,7,6,2
"7082",479,0,0,0,2,1,1,7,8,8,2
"7083",479,0,0,0,2,1,0,4,8,5,3
"7084",479,0,0,0,2,1,1,7,7,7,7
"7085",479,0,0,1,2,1,0,3,7,4,3
"7086",479,0,0,0,2,1,0,2,5,8,5
"7087",480,0,0,1,2,1,0,5,5,7,3
"7088",480,0,0,1,2,1,1,7,7,5,4
"7089",480,0,0,1,2,1,1,5,8,NA,2
"7090",480,0,0,0,2,1,0,NA,NA,NA,5
"7091",480,0,0,0,2,1,0,2,7,NA,3
"7092",480,0,0,0,2,1,0,4,9,7,6
"7093",480,0,0,0,2,1,0,2,5,1,2
"7094",480,0,1,0,2,1,1,7,9,10,3
"7095",480,0,1,1,2,1,1,9,8,7,2
"7096",480,0,0,1,2,1,0,3,6,4,3
"7097",480,0,0,0,2,1,1,5,7,NA,3
"7098",480,0,1,0,2,1,1,7,9,NA,4
"7099",480,0,0,0,2,1,1,7,8,NA,6
"7100",480,0,0,1,2,1,1,6,9,NA,4
"7101",480,0,0,0,2,1,0,2,7,NA,6
"7102",481,1,0,1,2,2,0,5,7,5,1
"7103",481,1,1,1,2,2,1,8,7,7,1
"7104",481,1,0,0,2,2,1,7,8,7,2
"7105",481,1,0,0,2,2,0,6,7,5,2
"7106",481,1,0,0,2,2,0,7,8,1,6
"7107",481,1,0,0,2,2,0,3,7,1,7
"7108",481,1,0,0,2,2,0,5,8,4,2
"7109",481,1,0,0,2,2,0,3,8,1,11
"7110",481,1,0,0,2,2,1,7,7,9,7
"7111",481,1,0,0,2,2,1,5,7,6,4
"7112",481,1,0,1,2,2,0,5,5,3,2
"7113",481,1,0,0,2,2,0,6,8,1,4
"7114",481,1,0,1,2,2,1,6,7,7,3
"7115",481,1,0,1,2,2,1,8,7,5,4
"7116",481,1,0,1,2,2,1,7,6,7,3
"7117",482,1,0,1,2,2,0,7,7,4,6
"7118",482,1,1,1,2,2,1,8,6,5,6
"7119",482,1,1,0,2,2,1,9,7,6,5
"7120",482,1,0,0,2,2,1,8,6,3,5
"7121",482,1,1,0,2,2,1,8,8,5,1
"7122",482,1,0,0,2,2,0,5,7,4,0
"7123",482,1,1,0,2,2,1,8,6,5,5
"7124",482,1,0,0,2,2,0,5,6,4,4
"7125",482,1,0,0,2,2,1,7,8,6,0
"7126",482,1,0,0,2,2,0,5,7,9,3
"7127",482,1,0,1,2,2,0,6,7,4,5
"7128",482,1,0,0,2,2,0,5,8,6,3
"7129",482,1,0,1,2,2,0,5,7,6,4
"7130",482,1,0,1,2,2,0,6,7,6,3
"7131",482,1,0,1,2,2,0,NA,NA,NA,4
"7132",483,1,0,1,2,6,0,7,9,7,4
"7133",483,1,0,1,2,6,0,7,9,8,4
"7134",483,1,0,0,2,6,0,10,10,9,3
"7135",483,1,0,0,2,6,1,9,10,8,3
"7136",483,1,0,0,2,6,0,10,10,9,1
"7137",483,1,0,0,2,6,0,7,10,7,2
"7138",483,1,0,0,2,6,0,8,10,8,3
"7139",483,1,0,0,2,6,0,6,9,6,6
"7140",483,1,0,0,2,6,0,8,10,9,2
"7141",483,1,0,0,2,6,0,7,8,9,1
"7142",483,1,0,1,2,6,0,8,8,10,3
"7143",483,1,0,0,2,6,0,9,10,7,1
"7144",483,1,0,1,2,6,0,9,10,9,2
"7145",483,1,0,1,2,6,0,9,10,8,1
"7146",483,1,0,1,2,6,0,9,9,9,2
"7147",484,1,0,0,4,1,1,10,10,3,7
"7148",484,1,0,0,4,1,1,9,8,3,7
"7149",484,1,0,0,4,1,1,9,9,5,6
"7150",484,1,0,1,4,1,1,9,9,5,6
"7151",484,1,0,1,4,1,1,9,10,3,2
"7152",484,1,0,1,4,1,1,8,10,6,1
"7153",484,1,0,0,4,1,1,7,9,6,6
"7154",484,1,1,1,4,1,1,7,8,5,3
"7155",484,1,0,0,4,1,1,9,9,6,1
"7156",484,1,0,0,4,1,1,8,7,3,4
"7157",484,1,1,0,4,1,1,9,7,5,6
"7158",484,1,0,0,4,1,1,7,9,3,4
"7159",484,1,0,0,4,1,1,10,10,3,5
"7160",484,1,0,0,4,1,1,8,8,3,4
"7161",484,1,0,0,4,1,1,10,10,2,5
"7162",485,1,0,0,1,2,1,9,10,6,5
"7163",485,1,0,0,1,2,1,9,10,6,5
"7164",485,1,0,0,1,2,1,10,10,7,4
"7165",485,1,1,0,1,2,1,9,10,5,4
"7166",485,1,0,0,1,2,1,10,10,8,0
"7167",485,1,0,0,1,2,1,10,10,7,1
"7168",485,1,0,0,1,2,1,10,9,8,4
"7169",485,1,0,0,1,2,0,9,10,5,5
"7170",485,1,0,1,1,2,1,10,10,9,1
"7171",485,1,0,0,1,2,1,9,10,9,2
"7172",485,1,1,0,1,2,1,10,10,8,4
"7173",485,1,0,0,1,2,1,10,10,6,2
"7174",485,1,0,0,1,2,1,10,9,7,3
"7175",485,1,0,0,1,2,1,9,10,5,2
"7176",485,1,0,0,1,2,1,10,10,7,3
"7177",486,1,0,0,3,3,1,7,7,4,8
"7178",486,1,0,0,3,3,0,9,7,2,8
"7179",486,1,0,0,3,3,0,9,7,NA,7
"7180",486,1,0,0,3,3,0,8,6,3,7
"7181",486,1,0,0,3,3,0,8,8,NA,3
"7182",486,1,0,0,3,3,0,6,8,4,2
"7183",486,1,0,1,3,3,0,4,7,3,7
"7184",486,1,0,0,3,3,0,5,6,2,2
"7185",486,1,1,0,3,3,1,9,6,6,2
"7186",486,1,0,1,3,3,0,5,6,4,5
"7187",486,1,0,0,3,3,0,8,7,3,7
"7188",486,1,0,1,3,3,0,4,7,5,5
"7189",486,1,0,0,3,3,1,8,8,8,6
"7190",486,1,0,0,3,3,1,9,8,5,5
"7191",486,1,0,0,3,3,0,6,9,4,6
"7192",487,1,0,0,4,1,1,7,8,4,0
"7193",487,1,0,0,4,1,0,8,5,4,0
"7194",487,1,0,0,4,1,1,4,8,3,1
"7195",487,1,0,1,4,1,1,7,7,4,1
"7196",487,1,0,1,4,1,1,7,7,2,5
"7197",487,1,0,1,4,1,1,5,6,3,6
"7198",487,1,0,0,4,1,1,7,7,3,1
"7199",487,1,0,1,4,1,0,5,6,4,10
"7200",487,1,0,0,4,1,1,7,7,6,6
"7201",487,1,0,0,4,1,0,6,8,5,3
"7202",487,1,0,0,4,1,0,7,5,2,1
"7203",487,1,0,0,4,1,0,5,8,4,3
"7204",487,1,0,0,4,1,1,6,8,5,2
"7205",487,1,0,0,4,1,1,8,7,4,3
"7206",487,1,0,0,4,1,0,5,5,3,2
"7207",488,1,0,0,4,3,1,8,8,8,5
"7208",488,1,0,0,4,3,1,8,8,8,5
"7209",488,1,0,0,4,3,1,10,8,8,4
"7210",488,1,0,1,4,3,0,5,8,5,4
"7211",488,1,1,1,4,3,1,8,8,5,0
"7212",488,1,0,1,4,3,0,5,5,5,1
"7213",488,1,0,0,4,3,1,8,8,8,4
"7214",488,1,0,1,4,3,0,5,5,5,5
"7215",488,1,0,0,4,3,1,9,9,9,1
"7216",488,1,0,0,4,3,1,10,10,10,2
"7217",488,1,0,0,4,3,1,NA,NA,NA,4
"7218",488,1,0,0,4,3,1,5,5,5,2
"7219",488,1,0,0,4,3,1,10,10,10,3
"7220",488,1,0,0,4,3,1,10,10,9,2
"7221",488,1,1,0,4,3,1,10,10,10,3
"7222",489,1,0,1,2,3,1,8,8,7,4
"7223",489,1,1,1,2,3,1,8,8,7,4
"7224",489,1,0,0,2,3,1,8,9,8,3
"7225",489,1,1,0,2,3,1,10,8,8,3
"7226",489,1,1,0,2,3,1,7,9,8,1
"7227",489,1,1,0,2,3,1,6,9,8,2
"7228",489,1,0,0,2,3,0,6,7,7,3
"7229",489,1,0,0,2,3,0,5,6,5,6
"7230",489,1,1,0,2,3,1,8,8,8,2
"7231",489,1,1,0,2,3,1,6,6,8,1
"7232",489,1,0,1,2,3,0,5,5,5,3
"7233",489,1,0,0,2,3,0,5,10,5,1
"7234",489,1,1,1,2,3,1,8,8,8,2
"7235",489,1,0,1,2,3,1,6,8,7,1
"7236",489,1,1,1,2,3,1,8,8,8,2
"7237",490,1,0,1,2,2,1,7,8,6,5
"7238",490,1,1,1,2,2,1,9,8,5,5
"7239",490,1,0,0,2,2,1,8,7,6,4
"7240",490,1,0,0,2,2,1,7,8,5,4
"7241",490,1,0,0,2,2,1,9,9,5,0
"7242",490,1,0,0,2,2,1,9,8,5,1
"7243",490,1,0,0,2,2,0,8,8,4,4
"7244",490,1,0,0,2,2,0,7,8,5,5
"7245",490,1,0,0,2,2,1,8,8,7,1
"7246",490,1,0,0,2,2,1,10,7,5,2
"7247",490,1,0,1,2,2,1,9,8,5,4
"7248",490,1,0,0,2,2,1,10,9,5,2
"7249",490,1,0,1,2,2,1,10,8,4,3
"7250",490,1,0,1,2,2,0,8,6,4,2
"7251",490,1,0,1,2,2,1,9,9,6,3
"7252",491,1,0,0,3,2,1,7,7,5,5
"7253",491,1,1,0,3,2,1,7,8,6,5
"7254",491,1,0,0,3,2,0,6,8,6,4
"7255",491,1,1,0,3,2,1,8,6,5,4
"7256",491,1,1,0,3,2,1,8,7,6,0
"7257",491,1,0,0,3,2,0,7,7,6,1
"7258",491,1,0,1,3,2,0,6,7,6,4
"7259",491,1,0,0,3,2,0,6,6,4,5
"7260",491,1,0,0,3,2,0,7,7,5,1
"7261",491,1,0,1,3,2,0,5,5,5,2
"7262",491,1,0,0,3,2,0,5,6,5,4
"7263",491,1,0,1,3,2,0,5,5,7,2
"7264",491,1,1,0,3,2,1,7,8,5,3
"7265",491,1,0,0,3,2,0,6,7,5,2
"7266",491,1,0,0,3,2,0,6,6,5,3
"7267",492,1,0,0,6,2,0,10,10,2,6
"7268",492,1,1,0,6,2,1,10,10,1,6
"7269",492,1,1,1,6,2,1,10,10,5,5
"7270",492,1,1,0,6,2,1,10,10,5,5
"7271",492,1,0,0,6,2,1,10,10,6,1
"7272",492,1,0,0,6,2,1,2,7,7,0
"7273",492,1,1,0,6,2,1,8,10,1,5
"7274",492,1,0,0,6,2,0,8,10,1,4
"7275",492,1,1,0,6,2,1,10,10,7,0
"7276",492,1,1,0,6,2,1,10,10,2,3
